Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Dajuan Wagner,SG,19,CLE,47,1385,223,605,0.369,55,174,0.316,168,431,0.39,0.414,128,160,0.8,20,62,82,130,38,7,85,107,629,10.9,0.466,0.288,0.264,1.6,5.1,3.3,16.8,1.4,0.4,11.2,23.8,0.2,0.1,0.3,0.011,-1.9,-2.8,-4.7,-0.9,0,0.0,OOR,2003,17.0
Antoine Walker,PF,26,BOS,78,3235,603,1554,0.388,188,582,0.323,415,972,0.427,0.449,176,286,0.615,99,464,563,373,116,31,260,221,1570,14.6,0.467,0.375,0.184,3.4,16.7,9.9,23.3,1.9,0.8,13.4,27.9,-1.6,4.2,2.6,0.039,0.1,-0.6,-0.5,1.3,0,0.0,OOR,2003,44.0
Samaki Walker,C,26,LAL,67,1243,115,274,0.42,0,1,0.0,115,273,0.421,0.42,66,101,0.653,115,253,368,64,20,55,56,143,296,11.6,0.465,0.004,0.369,10.3,23.1,16.7,7.5,0.8,3.2,15.0,13.4,0.6,1.4,2.1,0.079,-2.3,-0.2,-2.6,-0.2,0,0.0,OOR,2003,44.0
Ben Wallace,C,28,DET,73,2873,210,437,0.481,1,6,0.167,209,431,0.485,0.482,85,189,0.45,293,833,1126,120,104,230,88,179,506,17.2,0.486,0.014,0.432,11.9,34.9,23.2,6.9,2.0,5.9,14.5,10.2,2.7,7.9,10.6,0.176,0.4,3.5,3.9,4.3,1,0.028,Candidate,2003,50.0
Gerald Wallace,SF,20,SAC,47,571,90,183,0.492,1,4,0.25,89,179,0.497,0.495,39,74,0.527,38,90,128,23,24,15,44,68,220,12.5,0.51,0.022,0.404,7.5,16.0,12.0,6.1,2.1,1.7,17.0,20.1,-0.1,1.0,0.9,0.074,-3.0,0.8,-2.3,0.0,0,0.0,OOR,2003,50.0
Rasheed Wallace,PF,28,POR,74,2684,515,1094,0.471,110,307,0.358,405,787,0.515,0.521,200,272,0.735,113,435,548,153,70,77,140,223,1340,18.5,0.552,0.281,0.249,5.1,19.6,12.3,10.2,1.4,2.2,10.3,23.3,5.1,3.4,8.5,0.151,2.3,0.2,2.5,3.1,0,0.0,OOR,2003,40.0
Charlie Ward,PG,32,NYK,66,1465,165,414,0.399,101,267,0.378,64,147,0.435,0.521,41,53,0.774,25,152,177,306,78,11,95,146,472,15.9,0.54,0.645,0.128,2.0,12.4,7.1,32.9,2.8,0.5,17.8,16.8,2.4,1.3,3.7,0.121,1.5,0.9,2.4,1.6,0,0.0,OOR,2003,37.0
Earl Watson,PG,23,MEM,79,1366,170,391,0.435,31,91,0.341,139,300,0.463,0.474,62,86,0.721,46,118,164,225,89,14,88,138,433,14.6,0.505,0.233,0.22,3.8,9.6,6.7,25.7,3.4,0.7,17.0,17.0,1.3,1.0,2.3,0.08,-0.8,1.3,0.5,0.9,0,0.0,OOR,2003,17.0
Clarence Weatherspoon,PF,32,NYK,79,2024,186,414,0.449,0,0,0.0,186,414,0.449,0.449,149,194,0.768,214,385,599,68,69,36,63,174,521,14.5,0.522,0.0,0.469,12.2,22.8,17.4,5.1,1.8,1.3,11.2,12.8,3.3,2.2,5.5,0.131,0.1,-0.1,-0.1,1.0,0,0.0,OOR,2003,37.0
Chris Webber,PF,29,SAC,67,2622,661,1433,0.461,5,21,0.238,656,1412,0.465,0.463,215,354,0.607,160,544,704,364,106,88,215,204,1542,20.9,0.485,0.015,0.247,6.9,21.1,14.4,24.6,2.0,2.2,11.9,30.4,1.7,5.3,6.9,0.127,2.0,1.5,3.5,3.6,0,0.016,Candidate,2003,50.0
Bonzi Wells,SG,26,POR,75,2396,437,990,0.441,38,130,0.292,399,860,0.464,0.461,226,313,0.722,98,296,394,246,123,18,215,220,1138,15.7,0.505,0.131,0.316,4.9,14.9,9.9,18.0,2.8,0.6,16.0,25.9,0.9,3.1,4.0,0.08,-0.6,0.4,-0.2,1.1,0,0.0,OOR,2003,40.0
Jiří Welsch,SF,23,GSW,37,234,19,75,0.253,1,4,0.25,18,71,0.254,0.26,22,29,0.759,12,16,28,27,8,2,19,32,61,4.5,0.348,0.053,0.387,5.5,7.2,6.4,16.6,1.7,0.6,17.8,19.4,-0.4,0.0,-0.4,-0.086,-5.7,-1.9,-7.6,-0.3,0,0.0,OOR,2003,
David Wesley,SG,32,NOH,73,2710,449,1037,0.433,134,316,0.424,315,721,0.437,0.498,185,237,0.781,38,137,175,251,109,9,132,173,1217,15.1,0.533,0.305,0.229,1.6,5.9,3.8,16.4,2.2,0.2,10.4,21.4,4.5,2.5,7.0,0.124,1.0,0.1,1.1,2.1,0,0.0,OOR,2003,47.0
Jahidi White,C,26,WAS,16,230,25,53,0.472,0,0,0.0,25,53,0.472,0.472,17,25,0.68,37,36,73,2,1,12,9,33,67,14.8,0.523,0.0,0.472,19.0,18.6,18.8,1.4,0.2,3.9,12.3,15.0,0.4,0.2,0.6,0.134,-1.8,-2.4,-4.2,-0.1,0,0.0,OOR,2003,37.0
Rodney White,SG,22,DEN,72,1563,260,638,0.408,32,134,0.239,228,504,0.452,0.433,98,125,0.784,43,170,213,121,45,32,156,134,650,9.8,0.469,0.21,0.196,3.1,13.3,7.9,15.0,1.5,1.6,18.4,24.2,-2.1,1.8,-0.4,-0.011,-3.1,-0.6,-3.7,-0.7,0,0.0,OOR,2003,59.0
Chris Whitney,PG,31,DEN,51,1052,124,349,0.355,50,164,0.305,74,185,0.4,0.427,57,69,0.826,3,64,67,145,29,2,71,92,355,9.2,0.468,0.47,0.198,0.3,7.4,3.7,24.2,1.4,0.1,15.8,19.1,-0.1,0.7,0.6,0.028,-2.6,-1.5,-4.1,-0.6,0,0.0,OOR,2003,59.0
Chris Wilcox,PF,20,LAC,46,479,73,140,0.521,0,0,0.0,73,140,0.521,0.521,25,50,0.5,32,72,104,21,7,12,26,65,171,12.5,0.528,0.0,0.357,7.6,16.9,12.3,7.8,0.8,1.8,13.8,17.7,0.3,0.3,0.6,0.062,-2.0,-1.1,-3.2,-0.1,0,0.0,OOR,2003,
Mike Wilks,PG-SG,23,MIN,46,688,50,148,0.338,10,35,0.286,40,113,0.354,0.372,37,47,0.787,20,51,71,92,27,4,28,69,147,9.3,0.436,0.236,0.318,3.4,8.1,5.9,19.4,2.1,0.4,14.2,13.0,0.3,0.4,0.7,0.049,-2.3,0.6,-1.7,0.0,0,0.0,OOR,2003,47.0
Aaron Williams,C,31,NJN,81,1597,199,439,0.453,0,1,0.0,199,438,0.454,0.453,102,130,0.785,137,194,331,88,27,57,85,206,500,11.9,0.504,0.002,0.296,9.8,13.9,11.8,9.0,0.9,2.7,14.6,16.4,1.2,2.4,3.7,0.11,-2.2,0.6,-1.6,0.2,0,0.0,OOR,2003,49.0
Alvin Williams,PG,28,TOR,78,2638,396,905,0.438,48,146,0.329,348,759,0.458,0.464,187,239,0.782,55,190,245,416,111,21,128,170,1027,16.7,0.508,0.161,0.264,2.3,8.6,5.3,27.7,2.2,0.6,11.2,19.7,4.4,1.2,5.5,0.101,0.8,-0.4,0.4,1.6,0,0.0,OOR,2003,24.0
Brandon Williams,SF,27,ATL,6,19,1,7,0.143,0,1,0.0,1,6,0.167,0.143,0,0,0.0,2,0,2,0,2,0,3,4,2,-10.4,0.143,0.143,0.0,12.5,0.0,6.0,0.0,5.6,0.0,30.0,24.1,-0.2,0.0,-0.2,-0.392,-17.7,-4.1,-21.8,-0.1,0,0.0,OOR,2003,35.0
Eric Williams,SF,30,BOS,82,2350,254,575,0.442,37,110,0.336,217,465,0.467,0.474,201,268,0.75,143,239,382,140,86,19,97,234,746,13.1,0.538,0.191,0.466,6.7,11.8,9.2,10.4,1.9,0.6,12.3,15.6,3.4,2.6,6.0,0.123,-1.2,0.3,-0.9,0.7,0,0.0,OOR,2003,44.0
Frank Williams,PG,22,NYK,21,167,9,33,0.273,6,16,0.375,3,17,0.176,0.364,4,6,0.667,3,15,18,34,7,2,17,20,28,6.4,0.393,0.485,0.182,2.1,10.8,6.3,29.4,2.2,0.9,32.3,14.6,-0.2,0.1,-0.1,-0.035,-3.9,-0.1,-4.0,-0.1,0,0.0,OOR,2003,37.0
Jason Williams,PG,27,MEM,76,2407,333,859,0.388,143,404,0.354,190,455,0.418,0.471,110,131,0.84,25,187,212,631,91,10,168,130,919,17.1,0.501,0.47,0.153,1.2,8.6,5.0,41.8,2.0,0.3,15.5,20.3,4.0,0.7,4.7,0.094,2.9,-1.7,1.2,1.9,0,0.0,OOR,2003,17.0
Jay Williams,PG,21,CHI,75,1961,273,685,0.399,65,202,0.322,208,483,0.431,0.446,103,161,0.64,27,168,195,350,86,17,171,179,714,12.2,0.472,0.295,0.235,1.5,9.3,5.5,29.2,2.3,0.6,18.4,21.0,-0.5,1.3,0.8,0.02,-1.3,-0.8,-2.0,0.0,0,0.0,OOR,2003,30.0
Jerome Williams,PF,29,TOR,71,2346,267,535,0.499,1,6,0.167,266,529,0.503,0.5,156,281,0.555,231,419,650,95,116,26,98,197,691,15.6,0.525,0.011,0.525,10.8,21.2,15.8,6.7,2.6,0.8,13.0,14.7,2.9,2.5,5.4,0.11,-0.3,0.0,-0.3,1.0,0,0.0,OOR,2003,24.0
Monty Williams,SF,31,PHI,21,276,34,80,0.425,0,2,0.0,34,78,0.436,0.425,24,32,0.75,12,33,45,26,12,5,17,33,92,12.5,0.489,0.025,0.4,5.0,14.3,9.6,15.0,2.3,1.4,15.3,18.1,0.1,0.3,0.5,0.08,-1.6,1.1,-0.5,0.1,0,0.0,OOR,2003,48.0
Scott Williams,C,34,PHO,69,872,120,292,0.411,0,2,0.0,120,290,0.414,0.411,33,42,0.786,72,121,193,22,27,21,32,159,273,9.7,0.44,0.007,0.144,9.2,15.8,12.5,4.1,1.6,1.8,9.3,17.6,0.1,1.1,1.1,0.063,-4.4,0.1,-4.2,-0.5,0,0.0,OOR,2003,38.0
Shammond Williams,PG,27,BOS,78,1881,228,579,0.394,93,261,0.356,135,318,0.425,0.474,78,102,0.765,24,147,171,266,77,6,114,140,627,12.4,0.503,0.451,0.176,1.4,9.3,5.2,25.4,2.2,0.3,15.4,17.9,1.1,2.0,3.1,0.078,-1.2,0.0,-1.3,0.3,0,0.0,OOR,2003,44.0
Walt Williams,SF,32,DAL,66,1161,134,341,0.393,64,171,0.374,70,170,0.412,0.487,31,50,0.62,53,154,207,59,42,26,35,141,363,11.7,0.5,0.501,0.147,5.0,14.6,9.8,7.4,1.9,1.7,8.8,15.6,1.0,1.5,2.5,0.103,-0.7,0.6,-0.1,0.6,0,0.0,OOR,2003,51.0
Corliss Williamson,SF,29,DET,82,2061,374,826,0.453,2,11,0.182,372,815,0.456,0.454,237,300,0.79,147,211,358,104,44,27,126,238,987,15.7,0.515,0.013,0.363,8.3,12.3,10.3,10.2,1.2,1.0,11.6,25.3,2.4,2.5,4.9,0.115,-1.0,-0.8,-1.8,0.1,0,0.0,OOR,2003,50.0
Kevin Willis,C,40,SAS,71,840,123,257,0.479,0,2,0.0,123,255,0.482,0.479,51,83,0.614,83,143,226,24,20,20,60,120,297,12.5,0.506,0.008,0.323,12.0,18.8,15.6,4.9,1.3,1.7,17.0,19.5,0.2,1.3,1.6,0.091,-3.1,-0.6,-3.7,-0.4,0,0.0,OOR,2003,60.0
Rubén Wolkowyski,PF,29,BOS,7,24,2,4,0.5,0,1,0.0,2,3,0.667,0.5,1,4,0.25,0,1,1,1,0,0,1,3,5,1.2,0.434,0.25,1.0,0.0,4.8,2.4,7.0,0.0,0.0,14.8,13.1,0.0,0.0,0.0,-0.051,-6.3,-2.5,-8.8,0.0,0,0.0,OOR,2003,44.0
Loren Woods,C,24,MIN,38,353,29,76,0.382,1,3,0.333,28,73,0.384,0.388,21,27,0.778,27,68,95,19,10,13,23,37,80,9.9,0.455,0.039,0.355,8.9,21.3,15.2,7.5,1.5,2.6,20.7,14.2,-0.1,0.5,0.4,0.048,-3.1,0.7,-2.4,0.0,0,0.0,OOR,2003,47.0
Qyntel Woods,PF,21,POR,53,334,59,118,0.5,3,9,0.333,56,109,0.514,0.513,7,20,0.35,15,38,53,12,15,1,23,36,128,11.2,0.505,0.076,0.169,5.4,13.7,9.6,6.2,2.4,0.2,15.4,20.7,-0.1,0.4,0.2,0.034,-3.4,-0.7,-4.1,-0.2,0,0.0,OOR,2003,40.0
Metta World Peace,SF,23,IND,69,2317,362,846,0.428,71,211,0.336,291,635,0.458,0.47,273,371,0.736,101,261,362,198,159,50,145,242,1068,17.6,0.529,0.249,0.439,5.0,12.4,8.8,14.9,3.6,1.6,12.6,22.5,3.2,4.1,7.2,0.15,0.9,2.3,3.2,3.1,0,0.0,OOR,2003,48.0
Lorenzen Wright,C,27,MEM,70,1982,325,716,0.454,0,5,0.0,325,711,0.457,0.454,147,223,0.659,170,358,528,80,51,54,110,209,797,14.4,0.489,0.007,0.311,9.8,20.0,15.0,6.7,1.3,1.9,11.9,21.0,1.0,1.5,2.5,0.061,-1.6,-1.4,-3.0,-0.5,0,0.0,OOR,2003,17.0
Vincent Yarbrough,SG,21,DEN,59,1381,168,428,0.393,21,78,0.269,147,350,0.42,0.417,49,62,0.79,36,126,162,130,57,33,81,145,406,9.5,0.446,0.182,0.145,2.9,11.2,6.8,16.8,2.2,1.9,15.1,17.3,-0.7,1.7,1.0,0.035,-3.3,0.9,-2.4,-0.1,0,0.0,OOR,2003,59.0
Wang Zhizhi,C,25,LAC,41,412,62,162,0.383,16,47,0.34,46,115,0.4,0.432,42,58,0.724,26,51,77,10,8,10,31,41,182,11.6,0.485,0.29,0.358,7.2,13.9,10.6,4.3,1.0,1.7,14.2,24.0,-0.1,0.2,0.1,0.014,-1.6,-2.2,-3.8,-0.2,0,0.0,OOR,2003,
