Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Mike Dunleavy,SG,27,HOU,70,1315,206,450,0.458,33,86,0.384,173,364,0.475,0.494,75,106,0.708,24,80,104,227,45,3,80,161,520,13.2,0.524,0.191,0.236,1.9,7.0,4.4,23.7,1.7,0.1,13.9,17.9,1.8,0.7,2.6,0.093,-0.5,-0.5,-1.0,0.3,0,0.0,OOR,1982,0.561
T.R. Dunn,SG,26,DEN,82,2519,258,504,0.512,0,1,0.0,258,503,0.513,0.512,153,215,0.712,211,348,559,188,135,36,123,210,669,12.1,0.559,0.002,0.427,9.2,14.4,11.9,8.3,2.3,0.7,17.0,10.9,2.9,1.1,4.0,0.076,0.7,-0.1,0.6,1.7,0,0.0,OOR,1982,0.561
John Duren,PG,23,UTA,79,1056,121,268,0.451,3,11,0.273,118,257,0.459,0.457,27,37,0.73,14,70,84,157,20,4,72,143,272,7.0,0.478,0.041,0.138,1.4,7.3,4.3,18.2,0.9,0.2,20.2,13.5,-0.3,0.0,-0.3,-0.013,-4.0,-1.8,-5.8,-1.0,0,0.0,OOR,1982,0.305
Craig Dykema,SF,22,PHO,32,103,17,37,0.459,2,4,0.5,15,33,0.455,0.486,7,9,0.778,3,9,12,15,2,0,7,19,43,11.1,0.525,0.108,0.243,3.3,9.4,6.4,20.2,0.9,0.0,14.6,19.2,0.1,0.1,0.2,0.095,-3.3,-0.1,-3.4,0.0,0,0.0,OOR,1982,0.561
Franklin Edwards,PG,22,PHI,42,291,65,150,0.433,0,9,0.0,65,141,0.461,0.433,20,27,0.741,10,17,27,45,16,5,24,37,150,13.7,0.463,0.06,0.18,4.0,6.3,5.2,22.5,2.6,1.0,12.9,26.6,-0.1,0.4,0.2,0.041,-2.4,-0.2,-2.7,0.0,0,0.0,OOR,1982,0.707
James Edwards,C,26,CLE,77,2539,528,1033,0.511,0,4,0.0,528,1029,0.513,0.511,232,339,0.684,189,392,581,123,24,117,162,347,1288,15.8,0.545,0.004,0.328,7.9,18.6,12.9,7.4,0.5,2.6,12.1,21.8,3.0,1.3,4.3,0.08,-0.4,-0.8,-1.2,0.5,0,0.0,OOR,1982,0.183
Len Elmore,C,29,NJN,81,2100,300,652,0.46,0,0,0.0,300,652,0.46,0.46,135,170,0.794,167,274,441,100,92,92,136,280,735,11.8,0.506,0.0,0.261,8.9,14.9,11.9,6.4,2.0,2.6,15.8,16.4,0.5,3.6,4.1,0.094,-2.2,1.4,-0.8,0.6,0,0.0,OOR,1982,0.537
Alex English,SF,28,DEN,82,3015,855,1553,0.551,0,8,0.0,855,1545,0.553,0.551,372,443,0.84,210,348,558,433,87,120,261,261,2082,22.2,0.596,0.005,0.285,7.7,12.0,9.9,19.9,1.3,2.0,13.0,25.3,8.9,0.6,9.5,0.152,4.9,-1.1,3.8,4.4,0,0.017,Candidate,1982,0.561
Julius Erving,SF,31,PHI,81,2789,780,1428,0.546,3,11,0.273,777,1417,0.548,0.547,411,539,0.763,220,337,557,319,161,141,214,229,1974,25.9,0.593,0.008,0.377,9.3,13.0,11.2,18.1,2.8,2.9,11.4,28.1,8.7,4.6,13.3,0.229,6.0,1.7,7.7,6.8,1,0.294,Candidate,1982,0.707
Mike Evans,PG,26,MIL,22,270,35,86,0.407,0,6,0.0,35,80,0.438,0.407,13,20,0.65,5,17,22,42,13,0,26,36,83,7.3,0.438,0.07,0.233,2.1,7.2,4.6,21.0,2.3,0.0,21.5,18.4,-0.4,0.3,-0.1,-0.013,-4.1,0.1,-4.0,-0.2,0,0.0,OOR,1982,0.671
Eric Fernsten,C,28,BOS,43,202,19,49,0.388,0,0,0.0,19,49,0.388,0.388,19,30,0.633,12,30,42,8,5,7,13,23,57,8.1,0.458,0.0,0.612,6.7,16.0,11.5,4.8,1.2,1.9,17.3,14.9,-0.1,0.3,0.2,0.047,-3.6,0.4,-3.2,0.0,0,0.0,OOR,1982,0.768
Chris Ford,SG,33,BOS,76,1591,188,450,0.418,20,63,0.317,168,387,0.434,0.44,39,56,0.696,52,56,108,142,42,10,52,143,435,7.8,0.458,0.14,0.124,3.7,3.8,3.7,11.1,1.2,0.3,9.9,13.3,0.7,1.4,2.1,0.063,-2.2,0.2,-2.0,0.0,0,0.0,OOR,1982,0.768
Don Ford,SF,29,CLE,21,201,9,24,0.375,0,1,0.0,9,23,0.391,0.375,5,6,0.833,14,21,35,11,8,0,15,30,23,3.7,0.432,0.042,0.25,7.4,12.6,9.8,6.7,1.9,0.0,36.0,8.5,-0.2,0.1,-0.1,-0.035,-4.8,0.0,-4.8,-0.2,0,0.0,OOR,1982,0.183
Phil Ford,PG,25,KCK,72,1952,285,649,0.439,7,32,0.219,278,617,0.451,0.445,136,166,0.819,24,81,105,451,63,1,194,160,713,11.4,0.494,0.049,0.256,1.3,4.8,3.0,30.4,1.5,0.0,21.2,19.2,-0.2,1.1,0.9,0.021,-1.0,-2.0,-3.0,-0.5,0,0.0,OOR,1982,0.366
World B. Free,SG,28,GSW,78,2796,650,1452,0.448,10,56,0.179,640,1396,0.458,0.451,479,647,0.74,118,130,248,419,71,8,208,222,1789,18.2,0.515,0.039,0.446,4.5,5.2,4.8,21.7,1.2,0.2,10.7,28.0,5.6,1.3,6.9,0.118,2.4,-1.9,0.5,1.8,0,0.0,OOR,1982,0.549
Mike Gale,PG,31,GSW,75,1793,185,373,0.496,0,5,0.0,185,368,0.503,0.496,51,65,0.785,37,152,189,261,121,28,126,173,421,10.9,0.524,0.013,0.174,2.2,9.4,5.7,17.8,3.2,0.9,23.9,11.9,0.3,2.1,2.4,0.063,-2.0,2.3,0.4,1.1,0,0.0,OOR,1982,0.549
Calvin Garrett,SF,25,HOU,51,858,105,242,0.434,3,10,0.3,102,232,0.44,0.44,17,26,0.654,27,67,94,76,32,6,38,94,230,8.4,0.454,0.041,0.107,3.4,8.9,6.1,11.6,1.8,0.4,13.0,13.9,0.0,0.6,0.6,0.035,-3.3,0.4,-3.0,-0.2,0,0.0,OOR,1982,0.561
George Gervin,SG,29,SAS,79,2817,993,1987,0.5,10,36,0.278,983,1951,0.504,0.502,555,642,0.864,138,254,392,187,77,45,210,215,2551,24.2,0.562,0.018,0.323,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35.0,8.7,2.0,10.7,0.182,5.4,-1.5,3.9,4.2,1,0.159,Candidate,1982,0.585
Artis Gilmore,C,32,CHI,82,2796,546,837,0.652,1,1,1.0,545,836,0.652,0.653,424,552,0.768,224,611,835,136,49,220,227,287,1517,22.4,0.702,0.001,0.659,9.5,23.7,16.9,7.5,0.8,4.3,17.4,19.6,8.3,3.8,12.1,0.208,3.0,1.3,4.3,4.4,0,0.0,OOR,1982,0.415
Mike Glenn,SG,26,ATL,49,833,158,291,0.543,1,2,0.5,157,289,0.543,0.545,59,67,0.881,5,56,61,87,26,3,27,80,376,16.0,0.587,0.007,0.23,0.7,7.6,4.1,16.9,1.6,0.2,7.8,18.1,2.0,0.8,2.8,0.161,0.7,0.9,1.6,0.8,0,0.0,OOR,1982,0.512
Mike Gminski,C,22,NJN,64,740,119,270,0.441,0,0,0.0,119,270,0.441,0.441,97,118,0.822,70,116,186,41,17,48,56,69,335,15.3,0.52,0.0,0.437,10.6,17.9,14.2,7.7,1.1,3.8,14.8,20.4,0.6,1.2,1.8,0.119,-0.6,0.7,0.1,0.4,0,0.0,OOR,1982,0.537
Glen Gondrezick,SF,26,DEN,80,1699,250,495,0.505,0,3,0.0,250,492,0.508,0.505,160,217,0.737,140,283,423,152,92,36,100,229,660,14.9,0.559,0.006,0.438,9.1,17.4,13.3,10.4,2.4,1.1,14.5,15.4,2.6,1.0,3.6,0.102,0.5,0.0,0.4,1.0,0,0.0,OOR,1982,0.561
Rickey Green,PG,27,UTA,81,2822,500,1015,0.493,0,8,0.0,500,1007,0.497,0.493,202,264,0.765,85,158,243,630,185,9,198,183,1202,17.4,0.531,0.008,0.26,3.2,6.1,4.6,29.7,3.0,0.2,14.9,18.8,4.3,1.4,5.7,0.096,1.8,-0.3,1.4,2.4,0,0.0,OOR,1982,0.305
Dave Greenwood,PF,24,CHI,82,2914,480,1014,0.473,0,3,0.0,480,1011,0.475,0.473,240,291,0.825,192,594,786,262,70,93,180,292,1200,15.5,0.525,0.003,0.287,7.8,22.2,15.3,13.2,1.2,1.8,13.6,19.0,3.2,3.2,6.5,0.107,0.1,0.5,0.6,1.9,0,0.0,OOR,1982,0.415
Kevin Grevey,SG,28,WSB,71,2164,376,857,0.439,28,82,0.341,348,775,0.449,0.455,165,193,0.855,57,138,195,149,44,23,96,151,945,11.7,0.502,0.096,0.225,2.9,6.8,4.9,10.1,1.0,0.6,9.2,20.1,1.2,2.4,3.6,0.08,-1.1,-0.1,-1.2,0.4,0,0.0,OOR,1982,0.524
Paul Griffin,PF,28,SAS,23,459,32,66,0.485,0,0,0.0,32,66,0.485,0.485,24,37,0.649,29,66,95,54,20,8,40,67,88,8.5,0.535,0.0,0.561,6.8,15.4,11.1,13.6,2.0,1.0,32.7,10.6,-0.1,0.5,0.4,0.04,-2.9,1.4,-1.5,0.1,0,0.0,OOR,1982,0.585
Darrell Griffith,SG,23,UTA,80,2597,689,1429,0.482,15,52,0.288,674,1377,0.489,0.487,189,271,0.697,128,177,305,187,95,34,193,213,1582,15.8,0.511,0.036,0.19,5.2,7.5,6.3,10.8,1.7,0.7,11.1,26.8,1.4,0.7,2.1,0.038,0.2,-2.1,-1.9,0.0,0,0.0,OOR,1982,0.305
Bob Gross,SF,28,POR,59,1377,173,322,0.537,3,6,0.5,170,316,0.538,0.542,78,104,0.75,101,158,259,125,75,41,88,162,427,13.8,0.581,0.019,0.323,8.3,12.7,10.5,11.5,2.6,1.7,19.3,13.6,1.5,1.6,3.1,0.108,0.3,1.5,1.8,1.3,0,0.0,OOR,1982,0.512
Ernie Grunfeld,SG,26,KCK,81,1892,420,822,0.511,2,14,0.143,418,808,0.517,0.512,188,229,0.821,55,127,182,276,72,39,148,191,1030,17.2,0.558,0.017,0.279,3.2,7.7,5.4,21.3,1.8,1.2,13.8,23.1,2.8,1.5,4.3,0.11,1.7,0.0,1.7,1.8,0,0.0,OOR,1982,0.366
Pétur Guðmundsson,C,23,POR,68,845,83,166,0.5,1,1,1.0,82,165,0.497,0.503,52,76,0.684,51,135,186,59,13,30,73,163,219,7.9,0.549,0.006,0.458,6.8,17.7,12.3,8.5,0.7,2.0,26.8,13.2,-0.2,0.8,0.6,0.032,-4.4,0.5,-3.9,-0.4,0,0.0,OOR,1982,0.512
Glenn Hagan,PG,26,DET,4,25,3,7,0.429,0,0,0.0,3,7,0.429,0.429,1,1,1.0,2,2,4,8,3,0,1,7,7,18.1,0.47,0.0,0.143,8.5,9.1,8.8,41.1,5.5,0.0,11.8,13.2,0.1,0.0,0.1,0.201,-3.6,0.9,-2.7,0.0,0,0.0,OOR,1982,0.476
Bill Hanzlik,SF,24,SEA,81,1974,167,357,0.468,0,4,0.0,167,353,0.473,0.468,138,176,0.784,99,167,266,183,81,30,106,250,472,9.6,0.543,0.011,0.493,5.6,8.9,7.3,11.6,2.0,0.8,19.6,11.3,1.3,2.9,4.1,0.1,-2.4,1.7,-0.6,0.7,0,0.0,OOR,1982,0.634
Alan Hardy,SG,24,DET,38,310,62,136,0.456,0,5,0.0,62,131,0.473,0.456,18,29,0.621,14,20,34,20,9,4,20,32,142,10.5,0.477,0.037,0.213,4.8,7.3,6.0,9.2,1.3,0.7,11.9,21.3,0.0,0.2,0.2,0.028,-2.7,-1.0,-3.7,-0.1,0,0.0,OOR,1982,0.476
James Hardy,SF,25,UTA,82,1814,179,369,0.485,0,1,0.0,179,368,0.486,0.485,64,93,0.688,153,317,470,110,58,67,78,192,422,11.4,0.515,0.003,0.252,8.9,19.1,13.9,7.3,1.5,2.0,16.0,10.8,1.2,1.3,2.5,0.066,-0.9,0.2,-0.7,0.6,0,0.0,OOR,1982,0.305
Mike Harper,PF,24,POR,68,1433,184,370,0.497,0,1,0.0,184,369,0.499,0.497,96,153,0.627,127,212,339,54,55,82,92,229,464,12.2,0.531,0.003,0.414,10.0,16.4,13.2,4.8,1.8,3.2,17.4,15.2,0.6,1.8,2.4,0.08,-2.4,0.7,-1.7,0.1,0,0.0,OOR,1982,0.512
Joe Hassett,SG,26,GSW,68,787,144,382,0.377,71,214,0.332,73,168,0.435,0.47,31,37,0.838,13,40,53,104,30,3,36,94,390,13.4,0.49,0.56,0.097,1.8,5.6,3.7,17.9,1.8,0.2,8.3,22.2,1.1,0.5,1.6,0.098,1.0,-0.8,0.1,0.4,0,0.0,OOR,1982,0.549
Steve Hawes,PF,31,ATL,49,1317,178,370,0.481,4,10,0.4,174,360,0.483,0.486,96,126,0.762,89,231,320,142,36,34,87,156,456,14.5,0.536,0.027,0.341,7.6,19.9,13.8,16.0,1.4,1.6,17.0,16.9,1.2,2.1,3.2,0.118,0.2,1.6,1.8,1.3,0,0.0,OOR,1982,0.512
Elvin Hayes,PF,36,HOU,82,3032,519,1100,0.472,0,5,0.0,519,1095,0.474,0.472,280,422,0.664,267,480,747,144,62,104,208,287,1318,14.4,0.513,0.005,0.384,9.4,18.1,13.6,6.6,1.0,1.9,13.9,20.2,2.3,2.9,5.1,0.081,-0.6,-0.7,-1.4,0.5,0,0.0,OOR,1982,0.561
Steve Hayes,C,26,DET,35,487,54,111,0.486,0,0,0.0,54,111,0.486,0.486,32,53,0.604,39,78,117,28,4,20,19,71,140,10.7,0.521,0.0,0.477,8.5,18.0,13.1,7.3,0.4,2.3,12.4,12.3,0.5,0.5,0.9,0.092,-1.9,0.2,-1.6,0.0,0,0.0,OOR,1982,0.476
Spencer Haywood,PF,32,WSB,76,2086,395,829,0.476,0,3,0.0,395,826,0.478,0.476,219,260,0.842,144,278,422,64,45,68,175,249,1009,13.2,0.535,0.004,0.314,7.7,14.3,11.1,4.6,1.0,1.8,15.6,22.4,0.4,3.2,3.6,0.083,-1.9,0.1,-1.8,0.1,0,0.0,OOR,1982,0.524
Gerald Henderson,PG,26,BOS,82,1844,353,705,0.501,2,12,0.167,351,693,0.506,0.502,125,172,0.727,47,105,152,252,82,11,150,199,833,13.2,0.534,0.017,0.244,2.9,6.1,4.5,18.6,2.1,0.3,16.1,20.2,1.4,2.2,3.6,0.094,-1.1,0.5,-0.6,0.6,0,0.0,OOR,1982,0.768
Tom Henderson,SG,30,HOU,75,1721,183,403,0.454,0,2,0.0,183,401,0.456,0.454,105,150,0.7,33,105,138,306,55,7,105,120,471,11.0,0.502,0.005,0.372,2.0,7.0,4.4,22.8,1.6,0.2,18.3,13.7,1.2,0.9,2.1,0.059,-1.4,-0.4,-1.9,0.1,0,0.0,OOR,1982,0.561
Keith Herron,SG,25,CLE,30,269,39,106,0.368,0,1,0.0,39,105,0.371,0.368,7,8,0.875,10,11,21,23,8,2,12,25,85,6.8,0.388,0.009,0.075,4.0,4.9,4.4,12.0,1.4,0.4,9.9,18.6,-0.3,0.0,-0.3,-0.052,-4.1,-1.3,-5.4,-0.3,0,0.0,OOR,1982,0.183
Kenny Higgs,PG,27,DEN,76,1696,202,468,0.432,4,21,0.19,198,447,0.443,0.436,161,197,0.817,23,121,144,395,72,6,156,263,569,10.8,0.513,0.045,0.421,1.5,7.4,4.5,26.3,1.9,0.2,22.0,15.9,0.9,0.1,1.0,0.028,-2.1,-1.8,-3.9,-0.8,0,0.0,OOR,1982,0.561
Armond Hill,PG,28,SEA,40,723,53,126,0.421,0,2,0.0,53,124,0.427,0.421,39,55,0.709,12,40,52,106,21,5,66,88,145,5.5,0.483,0.016,0.437,1.9,6.3,4.1,17.8,1.4,0.4,30.5,12.2,-0.6,0.2,-0.4,-0.024,-4.2,-1.1,-5.3,-0.6,0,0.0,OOR,1982,0.634
Brad Holland,SG,25,WSB,14,194,27,78,0.346,0,3,0.0,27,75,0.36,0.346,3,6,0.5,6,7,13,18,11,1,8,13,57,6.8,0.353,0.038,0.077,3.4,3.9,3.7,12.7,2.7,0.3,9.0,19.1,-0.4,0.3,-0.1,-0.025,-3.8,0.9,-2.9,-0.1,0,0.0,OOR,1982,0.524
Lionel Hollins,PG,28,PHI,81,2257,380,797,0.477,2,16,0.125,378,781,0.484,0.478,132,188,0.702,35,152,187,316,103,20,146,198,894,12.5,0.508,0.02,0.236,1.8,7.3,4.7,18.9,2.2,0.5,14.2,18.9,0.9,2.5,3.4,0.072,-1.5,0.1,-1.4,0.3,0,0.0,OOR,1982,0.707
Cedrick Hordges,PF,25,DEN,77,1372,204,414,0.493,3,13,0.231,201,401,0.501,0.496,116,199,0.583,119,276,395,65,26,19,111,230,527,10.4,0.525,0.031,0.481,9.5,21.0,15.4,5.5,0.8,0.7,18.1,17.0,0.3,0.5,0.7,0.026,-2.8,-2.2,-5.0,-1.0,0,0.0,OOR,1982,0.561
Phil Hubbard,SF,25,DET,83,1839,326,665,0.49,0,4,0.0,326,661,0.493,0.49,191,280,0.682,187,286,473,91,65,19,161,292,843,13.4,0.535,0.006,0.421,10.8,18.0,14.3,7.0,1.7,0.6,17.0,20.6,0.9,1.7,2.6,0.069,-1.9,-0.8,-2.7,-0.3,0,0.0,OOR,1982,0.476
Geoff Huston,PG,24,CLE,78,2409,325,672,0.484,3,10,0.3,322,662,0.486,0.486,153,200,0.765,53,97,150,590,70,11,171,169,806,14.0,0.53,0.015,0.298,2.3,4.8,3.5,33.8,1.4,0.3,18.4,15.9,2.9,0.1,3.0,0.06,0.9,-1.9,-0.9,0.7,0,0.0,OOR,1982,0.183
Dan Issel,C,33,DEN,81,2472,651,1236,0.527,4,6,0.667,647,1230,0.526,0.528,546,655,0.834,174,434,608,179,67,55,169,245,1852,23.1,0.608,0.005,0.53,7.7,18.3,13.2,9.8,1.2,1.1,10.0,26.0,9.0,0.8,9.8,0.19,4.0,-1.8,2.2,2.6,0,0.004,Candidate,1982,0.561
Tracy Jackson,SG,22,CHI,49,478,79,172,0.459,0,0,0.0,79,172,0.459,0.459,38,49,0.776,35,28,63,27,14,3,24,48,196,11.8,0.506,0.0,0.285,8.6,6.4,7.4,8.1,1.4,0.3,11.0,18.9,0.4,0.3,0.7,0.072,-1.4,-1.0,-2.4,0.0,0,0.0,OOR,1982,0.415
Clay Johnson,SG,25,LAL,7,65,11,20,0.55,0,0,0.0,11,20,0.55,0.55,3,6,0.5,8,4,12,7,3,3,7,13,25,12.8,0.552,0.0,0.3,13.9,6.5,10.1,13.2,2.1,2.5,23.6,18.1,0.0,0.1,0.1,0.072,-2.9,0.3,-2.6,0.0,0,0.0,OOR,1982,0.695
Clemon Johnson,C,25,IND,79,1979,312,641,0.487,0,0,0.0,312,641,0.487,0.487,123,189,0.651,184,387,571,127,60,112,138,241,747,15.0,0.516,0.0,0.295,9.9,21.7,15.6,9.4,1.5,3.3,16.0,18.2,0.7,3.4,4.0,0.098,-1.3,1.2,-0.1,0.9,0,0.0,OOR,1982,0.427
Dennis Johnson,SG,27,PHO,80,2937,577,1228,0.47,8,42,0.19,569,1186,0.48,0.473,399,495,0.806,142,268,410,369,105,55,233,253,1561,16.7,0.54,0.034,0.403,5.5,9.8,7.7,18.3,1.7,1.1,13.9,23.6,4.1,4.0,8.1,0.132,1.2,0.1,1.3,2.5,0,0.001,Candidate,1982,0.561
Eddie Johnson,SG,26,ATL,68,2314,455,1011,0.45,7,30,0.233,448,981,0.457,0.454,294,385,0.764,63,128,191,358,102,16,186,188,1211,16.5,0.513,0.03,0.381,3.1,6.3,4.7,25.3,2.2,0.4,13.6,25.6,2.2,2.6,4.8,0.1,1.2,0.0,1.2,1.9,0,0.0,OOR,1982,0.512
Eddie Johnson,SF,22,KCK,74,1517,295,643,0.459,1,11,0.091,294,632,0.465,0.46,99,149,0.664,128,194,322,109,50,14,97,210,690,13.1,0.487,0.017,0.232,9.2,14.8,11.9,10.1,1.6,0.5,12.0,21.7,0.3,1.4,1.8,0.056,-1.4,-0.9,-2.4,-0.1,0,0.0,OOR,1982,0.366
Frank Johnson,PG,23,WSB,79,2027,336,812,0.414,17,79,0.215,319,733,0.435,0.424,153,204,0.75,34,113,147,380,76,7,160,196,842,12.0,0.467,0.097,0.251,1.9,6.0,4.0,27.1,1.8,0.2,15.1,21.9,-0.5,2.5,2.1,0.049,-1.6,-0.2,-1.8,0.1,0,0.0,OOR,1982,0.524
George Johnson,C,33,SAS,75,1578,91,195,0.467,0,0,0.0,91,195,0.467,0.467,43,64,0.672,152,302,454,79,20,234,92,259,225,10.6,0.504,0.0,0.328,10.3,20.5,15.4,5.7,0.6,8.2,29.2,7.9,-0.1,2.6,2.5,0.076,-3.1,3.5,0.4,1.0,0,0.0,OOR,1982,0.585
George Johnson,PF,25,IND,59,720,120,291,0.412,0,2,0.0,120,289,0.415,0.412,60,80,0.75,72,145,217,40,36,25,68,147,300,12.3,0.46,0.007,0.275,10.6,22.3,16.3,8.2,2.4,2.0,17.3,22.8,-0.8,1.4,0.6,0.04,-4.7,0.6,-4.1,-0.4,0,0.0,OOR,1982,0.427
John Johnson,SF,34,SEA,14,187,22,45,0.489,0,0,0.0,22,45,0.489,0.489,15,20,0.75,3,15,18,29,4,3,17,20,59,9.8,0.548,0.0,0.444,1.8,8.4,5.2,20.2,1.0,0.9,24.0,15.7,0.0,0.2,0.2,0.062,-2.5,0.3,-2.2,0.0,0,0.0,OOR,1982,0.634
Magic Johnson,SG,22,LAL,78,2991,556,1036,0.537,6,29,0.207,550,1007,0.546,0.54,329,433,0.76,252,499,751,743,208,34,286,223,1447,22.9,0.59,0.028,0.418,9.5,17.5,13.7,31.0,3.2,0.6,18.9,20.1,8.1,4.8,12.9,0.207,4.9,2.3,7.2,7.0,0,0.097,Candidate,1982,0.695
Marques Johnson,SF,25,MIL,60,1900,404,760,0.532,0,4,0.0,404,756,0.534,0.532,182,260,0.7,153,211,364,213,59,35,145,142,990,18.0,0.566,0.005,0.342,9.6,12.3,11.0,16.4,1.5,1.1,14.2,22.1,3.5,2.7,6.2,0.158,2.9,0.0,2.9,2.3,0,0.004,Candidate,1982,0.671
Mickey Johnson,PF,29,MIL,76,1934,372,757,0.491,1,7,0.143,371,750,0.495,0.492,233,291,0.801,133,321,454,215,72,45,191,240,978,16.4,0.553,0.009,0.384,8.2,18.3,13.5,15.8,1.8,1.3,17.8,22.9,2.1,3.4,5.5,0.136,0.3,0.9,1.2,1.6,0,0.0,OOR,1982,0.671
Ollie Johnson,SF,32,PHI,26,150,27,54,0.5,1,3,0.333,26,51,0.51,0.509,6,7,0.857,7,15,22,10,13,3,13,28,61,12.4,0.534,0.056,0.13,5.5,10.8,8.3,9.1,4.1,1.2,18.6,19.5,0.0,0.3,0.2,0.076,-3.5,1.4,-2.1,0.0,0,0.0,OOR,1982,0.707
Reggie Johnson,PF,24,KCK,75,1904,351,662,0.53,0,1,0.0,351,661,0.531,0.53,118,156,0.756,140,311,451,73,33,60,100,257,820,14.2,0.561,0.002,0.236,7.9,18.6,13.1,5.4,0.8,1.8,12.0,17.7,2.3,1.6,3.9,0.099,-0.8,-0.6,-1.4,0.3,0,0.0,OOR,1982,0.366
Steve Johnson,C,24,KCK,78,1741,395,644,0.613,0,0,0.0,395,644,0.613,0.613,212,330,0.642,152,307,459,91,39,89,197,372,1002,17.6,0.635,0.0,0.512,9.5,20.3,14.8,7.7,1.1,3.0,20.0,23.1,2.2,2.2,4.4,0.121,-1.1,0.5,-0.7,0.6,0,0.0,OOR,1982,0.366
Vinnie Johnson,SG,25,DET,74,1295,217,444,0.489,3,12,0.25,214,432,0.495,0.492,107,142,0.754,82,77,159,171,56,25,96,101,544,14.5,0.537,0.027,0.32,6.8,6.7,6.7,18.1,2.0,1.1,15.9,18.2,1.5,1.2,2.7,0.098,0.7,0.3,1.0,1.0,0,0.0,OOR,1982,0.476
Bobby Jones,PF,30,PHI,76,2181,416,737,0.564,0,3,0.0,416,734,0.567,0.564,263,333,0.79,109,284,393,189,99,112,145,211,1095,19.3,0.62,0.004,0.452,5.9,14.1,10.1,12.0,2.2,3.0,14.1,19.6,4.8,3.4,8.2,0.181,2.4,1.7,4.1,3.3,0,0.0,OOR,1982,0.707
Caldwell Jones,C,31,PHI,81,2446,231,465,0.497,0,3,0.0,231,462,0.5,0.497,179,219,0.817,164,544,708,100,38,146,155,301,641,11.3,0.571,0.006,0.471,7.9,24.0,16.3,5.0,0.7,3.4,21.6,12.2,1.1,4.1,5.2,0.102,-2.1,1.0,-1.1,0.5,0,0.0,OOR,1982,0.707
Dwight Jones,PF,29,CHI,78,2040,303,572,0.53,1,1,1.0,302,571,0.529,0.531,172,238,0.723,156,351,507,114,49,36,155,217,779,13.4,0.576,0.002,0.416,9.1,18.7,14.1,8.0,1.2,1.0,18.6,17.1,1.8,1.9,3.6,0.086,-0.8,-0.4,-1.2,0.4,0,0.0,OOR,1982,0.415
Edgar Jones,PF,25,DET,48,802,142,259,0.548,1,2,0.5,141,257,0.549,0.55,90,129,0.698,70,137,207,40,28,92,66,149,375,17.5,0.594,0.008,0.498,9.3,19.3,14.1,6.9,1.6,6.3,17.3,18.6,1.1,1.3,2.4,0.143,-1.1,2.7,1.6,0.7,0,0.0,OOR,1982,0.476
Major Jones,PF,28,HOU,60,746,113,213,0.531,0,3,0.0,113,210,0.538,0.531,42,77,0.545,80,122,202,25,20,29,50,100,268,13.4,0.543,0.014,0.362,11.4,18.7,15.0,4.6,1.3,2.2,16.8,16.3,0.5,0.8,1.3,0.084,-1.5,-0.2,-1.7,0.1,0,0.0,OOR,1982,0.561
Eddie Jordan,PG,27,LAL,58,608,89,208,0.428,1,9,0.111,88,199,0.442,0.43,43,54,0.796,4,39,43,131,62,1,66,98,222,12.2,0.479,0.043,0.26,0.7,6.7,3.9,25.6,4.7,0.1,22.2,19.4,-0.2,0.9,0.7,0.055,-3.7,2.2,-1.5,0.1,0,0.0,OOR,1982,0.695
Jeff Judkins,SF,25,DET,30,251,31,81,0.383,1,10,0.1,30,71,0.423,0.389,16,26,0.615,14,20,34,14,6,5,9,33,79,7.7,0.427,0.123,0.321,5.9,9.0,7.4,7.2,1.1,1.1,8.9,15.8,0.0,0.2,0.2,0.031,-3.3,-0.5,-3.8,-0.1,0,0.0,OOR,1982,0.476
Clarence Kea,PF,22,DAL,35,248,26,49,0.531,0,0,0.0,26,49,0.531,0.531,29,42,0.69,26,35,61,14,4,3,16,55,81,11.0,0.6,0.0,0.857,11.6,16.7,14.0,7.5,0.8,0.7,19.2,13.9,0.4,0.1,0.5,0.097,-3.1,-0.6,-3.6,-0.1,0,0.0,OOR,1982,0.341
Rich Kelley,C,28,PHO,81,1892,236,505,0.467,0,1,0.0,236,504,0.468,0.467,167,223,0.749,168,329,497,293,64,71,244,292,639,12.5,0.53,0.002,0.442,10.1,18.8,14.5,20.4,1.6,2.1,28.8,18.5,-0.9,3.4,2.5,0.064,-2.3,1.9,-0.4,0.8,0,0.0,OOR,1982,0.561
Greg Kelser,SF,24,SEA,60,741,116,271,0.428,0,3,0.0,116,268,0.433,0.428,105,160,0.656,80,113,193,57,18,21,84,131,337,11.8,0.494,0.011,0.59,12.0,16.3,14.2,10.5,1.2,1.6,19.7,23.4,-0.3,1.1,0.8,0.05,-3.5,-0.3,-3.8,-0.4,0,0.0,OOR,1982,0.634
